日付,ファンド名,基準価額,販売基準価額,解約価額,純資産総額(百万円),分配金
2016-03-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19628,,,1748,0
2016-03-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19857,,,1769,0
2016-03-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19982,,,1777,0
2016-03-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19675,,,1782,0
2016-03-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19542,,,1770,0
2016-04-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18876,,,1708,0
2016-04-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18892,,,1710,0
2016-04-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18396,,,1667,0
2016-04-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18387,,,1667,0
2016-04-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18458,,,1673,0
2016-04-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18676,,,1694,0
2016-04-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18561,,,1686,0
2016-04-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18845,,,1715,0
2016-04-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19327,,,1759,0
2016-04-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19888,,,1810,0
2016-04-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19743,,,1795,0
2016-04-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19147,,,1740,0
2016-04-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19768,,,1796,0
2016-04-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19808,,,1800,0
2016-04-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,20214,,,1837,0
2016-04-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,20414,,,1852,0
2016-04-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,20331,,,1847,0
2016-04-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,20183,,,1832,0
2016-04-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,20077,,,1821,0
2016-04-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19437,,,1781,0
2016-05-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18851,,,1728,0
2016-05-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18826,,,1727,0
2016-05-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18949,,,1739,0
2016-05-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19359,,,1778,0
2016-05-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19350,,,1779,0
2016-05-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19397,,,1788,0
2016-05-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19147,,,1767,0
2016-05-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19172,,,1769,0
2016-05-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19379,,,1791,0
2016-05-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19412,,,1795,0
2016-05-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19387,,,1792,0
2016-05-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19486,,,1804,0
2016-05-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19419,,,1802,0
2016-05-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19241,,,1788,0
2016-05-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19480,,,1812,0
2016-05-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19479,,,1816,0
2016-05-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19582,,,1830,0
2016-05-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19815,,,1945,0
2016-05-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,20013,,,1969,0
2016-06-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19757,,,1961,0
2016-06-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19319,,,1917,0
2016-06-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19397,,,1925,0
2016-06-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19326,,,1918,0
2016-06-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19447,,,2000,0
2016-06-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19596,,,2016,0
2016-06-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19398,,,1995,0
2016-06-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19300,,,1983,0
2016-06-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18629,,,1915,0
2016-06-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18447,,,1897,0
2016-06-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18523,,,1906,0
2016-06-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18005,,,1862,0
2016-06-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18140,,,1876,0
2016-06-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18553,,,1919,0
2016-06-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18766,,,1942,0
2016-06-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18630,,,1932,0
2016-06-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18834,,,1961,0
2016-06-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17468,,,1820,0
2016-06-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17779,,,1849,0
2016-06-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17784,,,1850,0
2016-06-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18119,,,1937,0
2016-06-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18092,,,1938,0
2016-07-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18217,,,1952,0
2016-07-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18326,,,1964,0
2016-07-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18247,,,1957,0
2016-07-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17921,,,1922,0
2016-07-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17804,,,1909,0
2016-07-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17569,,,1883,0
2016-07-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18236,,,1955,0
2016-07-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18672,,,2003,0
2016-07-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18882,,,2025,0
2016-07-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19041,,,2050,0
2016-07-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19127,,,2059,0
2016-07-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19334,,,2079,0
2016-07-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19325,,,2078,0
2016-07-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19450,,,2091,0
2016-07-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19277,,,2073,0
2016-07-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19245,,,2075,0
2016-07-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18977,,,2045,0
2016-07-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19193,,,2067,0
2016-07-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18979,,,2095,0
2016-07-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19209,,,2118,0
2016-08-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19194,,,2114,0
2016-08-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18880,,,2080,0
2016-08-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18470,,,2034,0
2016-08-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18630,,,2052,0
2016-08-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18585,,,2045,0
2016-08-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18957,,,2086,0
2016-08-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19131,,,2105,0
2016-08-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19093,,,2101,0
2016-08-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19214,,,2116,0
2016-08-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19118,,,2105,0
2016-08-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18854,,,2077,0
2016-08-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19038,,,2097,0
2016-08-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18742,,,2067,0
2016-08-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18813,,,2073,0
2016-08-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18929,,,2086,0
2016-08-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18840,,,2076,0
2016-08-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18973,,,2093,0
2016-08-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18937,,,2089,0
2016-08-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18700,,,2060,0
2016-08-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19073,,,2101,0
2016-08-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19066,,,2175,0
2016-08-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19309,,,2205,0
2016-09-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19423,,,2216,0
2016-09-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19472,,,2223,0
2016-09-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19515,,,2331,0
2016-09-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19642,,,2346,0
2016-09-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19597,,,2341,0
2016-09-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19545,,,2333,0
2016-09-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19514,,,2329,0
2016-09-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19212,,,2293,0
2016-09-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19211,,,2295,0
2016-09-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19090,,,2280,0
2016-09-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,18892,,,2256,0
2016-09-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19043,,,2272,0
2016-09-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19122,,,2282,0
2016-09-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19642,,,2344,0
2016-09-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19596,,,2338,0
2016-09-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19396,,,2317,0
2016-09-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19591,,,2351,0
2016-09-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19483,,,2396,0
2016-09-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,19666,,,2425,0
